taxon_id	species	genus	scientist_family	inat_family	preferred_common_name	regional_count	global_count	eligible	target_species	selected	dataset_role	selection_reason
110971	Pseudocheilinus evanidus	Pseudocheilinus	Labridae	Labridae	Disappearing Wrasse	72	404	False	False	False	ineligible	below_regional_or_global_threshold
98509	Coris dorsomacula	Coris	Labridae	Labridae	Pale-barred Coris	71	327	False	False	False	ineligible	below_regional_or_global_threshold
102084	Halichoeres solorensis	Halichoeres	Labridae	Labridae	Yellowface Wrasse	70	88	False	False	False	ineligible	below_regional_or_global_threshold
97851	Cirrhilabrus lubbocki	Cirrhilabrus	Labridae	Labridae	Orangeback Wrasse	63	210	False	False	False	ineligible	below_regional_or_global_threshold
102073	Halichoeres podostigma	Halichoeres	Labridae	Labridae	Axilspot Wrasse	63	162	False	False	False	ineligible	below_regional_or_global_threshold
102077	Halichoeres richmondi	Halichoeres	Labridae	Labridae	Richmond's Wrasse	63	164	False	False	False	ineligible	below_regional_or_global_threshold
112133	Scarus chameleon	Scarus	Labridae	Labridae	Chameleon Parrotfish	61	295	False	False	False	ineligible	below_regional_or_global_threshold
102861	Hipposcarus longiceps	Hipposcarus	Labridae	Labridae	Pacific Longnose Parrotfish	59	465	False	False	False	ineligible	below_regional_or_global_threshold
111180	Pteragogus enneacanthus	Pteragogus	Labridae	Labridae	Cockerel Wrasse	54	252	False	False	False	ineligible	below_regional_or_global_threshold
97639	Chlorurus capistratoides	Chlorurus	Labridae	Labridae	Pink-margined Parrotfish	53	135	False	False	False	ineligible	below_regional_or_global_threshold
103426	Iniistius aneitensis	Iniistius	Labridae	Labridae	Whitepatch Razorfish	50	144	False	False	False	ineligible	below_regional_or_global_threshold
94024	Anampses melanurus	Anampses	Labridae	Labridae	White-spotted Wrasse	48	125	False	False	False	ineligible	below_regional_or_global_threshold
97672	Choerodon zosterophorus	Choerodon	Labridae	Labridae	Darkstripe Tuskfish	47	72	False	False	False	ineligible	below_regional_or_global_threshold
187565	Iniistius melanopus	Iniistius	Labridae	Labridae	Yellowpatch Razorfish	46	82	False	False	False	ineligible	below_regional_or_global_threshold
1008669	Paracheilinus paineorum	Paracheilinus	Labridae	Labridae	Paine's Flasher Wrasse	46	46	False	False	False	ineligible	below_regional_or_global_threshold
49930	Chlorurus japanensis	Chlorurus	Labridae	Labridae	Redtail Parrotfish	43	133	False	False	False	ineligible	below_regional_or_global_threshold
102025	Halichoeres argus	Halichoeres	Labridae	Labridae	Argus Wrasse	43	326	False	False	False	ineligible	below_regional_or_global_threshold
97638	Chlorurus bowersi	Chlorurus	Labridae	Labridae	Bowers' Parrotfish	42	131	False	False	False	ineligible	below_regional_or_global_threshold
94027	Anampses twistii	Anampses	Labridae	Labridae	Yellowbreast Wrasse	41	449	False	False	False	ineligible	below_regional_or_global_threshold
103907	Labropsis manabei	Labropsis	Labridae	Labridae	Northern Tubelip	39	79	False	False	False	ineligible	below_regional_or_global_threshold
97870	Cirrhilabrus tonozukai	Cirrhilabrus	Labridae	Labridae	Tono's wrasse	36	36	False	False	False	ineligible	below_regional_or_global_threshold
97840	Cirrhilabrus exquisitus	Cirrhilabrus	Labridae	Labridae	Exquisite Wrasse	34	240	False	False	False	ineligible	below_regional_or_global_threshold
108430	Paracheilinus cyaneus	Paracheilinus	Labridae	Labridae	Blue Flasher Wrasse	34	44	False	False	False	ineligible	below_regional_or_global_threshold
110994	Pseudocoris yamashiroi	Pseudocoris	Labridae	Labridae	Redspot Wrasse	34	100	False	False	False	ineligible	below_regional_or_global_threshold
1416197	Pteragogus turdus	Pteragogus	Labridae	Labridae	Thrush Sneaky Wrasse	33	164	False	False	False	ineligible	below_regional_or_global_threshold
97310	Cheilinus oxycephalus	Cheilinus	Labridae	Labridae	Snooty Wrasse	29	146	False	False	False	ineligible	below_regional_or_global_threshold
108081	Oxycheilinus unifasciatus	Oxycheilinus	Labridae	Labridae	Ringtail Maori Wrasse	29	463	False	False	False	ineligible	below_regional_or_global_threshold
102898	Hologymnosus annulatus	Hologymnosus	Labridae	Labridae	Ringed Slender Wrasse	28	344	False	False	False	ineligible	below_regional_or_global_threshold
103905	Labropsis alleni	Labropsis	Labridae	Labridae	Allen's Tubelip	26	65	False	False	False	ineligible	below_regional_or_global_threshold
110974	Pseudocheilinus octotaenia	Pseudocheilinus	Labridae	Labridae	Eightline Wrasse	25	276	False	False	False	ineligible	below_regional_or_global_threshold
102061	Halichoeres melasmapomus	Halichoeres	Labridae	Labridae	Earmuff Wrasse	24	92	False	False	False	ineligible	below_regional_or_global_threshold
102052	Halichoeres leucurus	Halichoeres	Labridae	Labridae	Chain-lined Wrasse	23	111	False	False	False	ineligible	below_regional_or_global_threshold
98858	Cymolutes torquatus	Cymolutes	Labridae	Labridae	Razor Wrasse	21	88	False	False	False	ineligible	below_regional_or_global_threshold
94021	Anampses geographicus	Anampses	Labridae	Labridae	Scribbled Wrasse	20	149	False	False	False	ineligible	below_regional_or_global_threshold
95815	Bodianus bilunulatus	Bodianus	Labridae	Labridae	Saddleback Hogfish	20	132	False	False	False	ineligible	below_regional_or_global_threshold
1272211	Cirrhilabrus aquamarinus	Cirrhilabrus	Labridae	Labridae	Chin-strap Fairy Wrasse	20	20	False	False	False	ineligible	below_regional_or_global_threshold
97829	Cirrhilabrus aurantidorsalis	Cirrhilabrus	Labridae	Labridae	Orange-back wrasse	20	20	False	False	False	ineligible	below_regional_or_global_threshold
97841	Cirrhilabrus filamentosus	Cirrhilabrus	Labridae	Labridae	Javan Wrasse	20	23	False	False	False	ineligible	below_regional_or_global_threshold
98516	Coris pictoides	Coris	Labridae	Labridae	Pixy Wrasse	20	52	False	False	False	ineligible	below_regional_or_global_threshold
102039	Halichoeres claudia	Halichoeres	Labridae	Labridae	Claudia's Wrasse	18	187	False	False	False	ineligible	below_regional_or_global_threshold
97842	Cirrhilabrus flavidorsalis	Cirrhilabrus	Labridae	Labridae	Yellowfin Fairy Wrasse	17	23	False	False	False	ineligible	below_regional_or_global_threshold
102029	Halichoeres biocellatus	Halichoeres	Labridae	Labridae	Twospot Wrasse	15	342	False	False	False	ineligible	below_regional_or_global_threshold
52509	Gomphosus caeruleus	Gomphosus	Labridae	Labridae	Green Bird Wrasse	13	668	False	False	False	ineligible	below_regional_or_global_threshold
102062	Halichoeres miniatus	Halichoeres	Labridae	Labridae	Cheek-ring Wrasse	13	67	False	False	False	ineligible	below_regional_or_global_threshold
1543343	Cirrhilabrus xanthozonus	Cirrhilabrus	Labridae	Labridae	Papuan Fairy Wrasse	12	12	False	False	False	ineligible	below_regional_or_global_threshold
112142	Scarus festivus	Scarus	Labridae	Labridae	Festive Parrotfish	12	37	False	False	False	ineligible	below_regional_or_global_threshold
68028	Chlorurus sordidus	Chlorurus	Labridae	Labridae	Indian Bullethead Parrotfish	11	2389	False	False	False	ineligible	below_regional_or_global_threshold
110992	Pseudocoris heteroptera	Pseudocoris	Labridae	Labridae	Zebra Wrasse	11	19	False	False	False	ineligible	below_regional_or_global_threshold
102068	Halichoeres papilionaceus	Halichoeres	Labridae	Labridae	Seagrass Wrasse	10	44	False	False	False	ineligible	below_regional_or_global_threshold
113207	Stethojulis strigiventer	Stethojulis	Labridae	Labridae	Three-line Wrasse	10	271	False	False	False	ineligible	below_regional_or_global_threshold
108436	Paracheilinus nursalim	Paracheilinus	Labridae	Labridae	Nursalim Flasher Wrasse	9	9	False	False	False	ineligible	below_regional_or_global_threshold
110991	Pseudocoris bleekeri	Pseudocoris	Labridae	Labridae	Philippine wrasse	9	17	False	False	False	ineligible	below_regional_or_global_threshold
95816	Bodianus bimaculatus	Bodianus	Labridae	Labridae	Twospot Pigfish	8	30	False	False	False	ineligible	below_regional_or_global_threshold
108080	Oxycheilinus orientalis	Oxycheilinus	Labridae	Labridae	Oriental Wrasse	8	79	False	False	False	ineligible	below_regional_or_global_threshold
97667	Choerodon schoenleinii	Choerodon	Labridae	Labridae	Blackspot Tuskfish	7	400	False	False	False	ineligible	below_regional_or_global_threshold
112130	Scarus altipinnis	Scarus	Labridae	Labridae	Mini-fin Parrotfish	7	696	False	False	False	ineligible	below_regional_or_global_threshold
112171	Scarus xanthopleura	Scarus	Labridae	Labridae	Red Parrotfish	7	38	False	False	False	ineligible	below_regional_or_global_threshold
113985	Thalassoma purpureum	Thalassoma	Labridae	Labridae	Surge Wrasse	7	1031	False	False	False	ineligible	below_regional_or_global_threshold
113990	Thalassoma trilobatum	Thalassoma	Labridae	Labridae	Christmas Wrasse	7	1721	False	False	False	ineligible	below_regional_or_global_threshold
98507	Coris cuvieri	Coris	Labridae	Labridae	African Coris	6	176	False	False	False	ineligible	below_regional_or_global_threshold
103431	Iniistius dea	Iniistius	Labridae	Labridae	Leaf Wrasse	6	24	False	False	False	ineligible	below_regional_or_global_threshold
110968	Pseudocheilinops ataenia	Pseudocheilinops	Labridae	Labridae	Midget Wrasse	6	14	False	False	False	ineligible	below_regional_or_global_threshold
111026	Pseudojuloides kaleidos	Pseudojuloides	Labridae	Labridae	Blue-nose Wrasse	6	6	False	False	False	ineligible	below_regional_or_global_threshold
98857	Cymolutes praetextatus	Cymolutes	Labridae	Labridae	Knife Wrasse	5	113	False	False	False	ineligible	below_regional_or_global_threshold
104332	Leptojulis chrysotaenia	Leptojulis	Labridae	Labridae	ochreband wrasse	5	6	False	False	False	ineligible	below_regional_or_global_threshold
104333	Leptojulis cyanopleura	Leptojulis	Labridae	Labridae	Shoulderspot Wrasse	5	30	False	False	False	ineligible	below_regional_or_global_threshold
104344	Leptoscarus vaigiensis	Leptoscarus	Labridae	Labridae	Marbled Parrotfish	5	159	False	False	False	ineligible	below_regional_or_global_threshold
95819	Bodianus diana	Bodianus	Labridae	Labridae	Diana's Hogfish	4	276	False	False	False	ineligible	below_regional_or_global_threshold
96500	Calotomus spinidens	Calotomus	Labridae	Labridae	Spinytooth Parrotfish	4	32	False	False	False	ineligible	below_regional_or_global_threshold
97647	Chlorurus strongylocephalus	Chlorurus	Labridae	Labridae	Roundhead Parrotfish	4	504	False	False	False	ineligible	below_regional_or_global_threshold
98501	Coris aygula	Coris	Labridae	Labridae	Clown Coris	4	1756	False	False	False	ineligible	below_regional_or_global_threshold
102051	Halichoeres leucoxanthus	Halichoeres	Labridae	Labridae	Canarytop Wrasse	4	40	False	False	False	ineligible	below_regional_or_global_threshold
102064	Halichoeres nigrescens	Halichoeres	Labridae	Labridae	Bubblefin Wrasse	4	297	False	False	False	ineligible	below_regional_or_global_threshold
187563	Iniistius bimaculatus	Iniistius	Labridae	Labridae	Twospot Razorfish	4	13	False	False	False	ineligible	below_regional_or_global_threshold
115024	Wetmorella albofasciata	Wetmorella	Labridae	Labridae	White-banded Sharpnose Wrasse	4	7	False	False	False	ineligible	below_regional_or_global_threshold
94023	Anampses lineatus	Anampses	Labridae	Labridae	Lined Wrasse	3	52	False	False	False	ineligible	below_regional_or_global_threshold
97862	Cirrhilabrus rubrimarginatus	Cirrhilabrus	Labridae	Labridae	Red-margined Fairy Wrasse	3	77	False	False	False	ineligible	below_regional_or_global_threshold
97869	Cirrhilabrus temminckii	Cirrhilabrus	Labridae	Labridae	Peacock Wrasse	3	175	False	False	False	ineligible	below_regional_or_global_threshold
1015342	Halichoeres chrysotaenia	Halichoeres	Labridae	Labridae	Indian Pinstriped Wrasse	3	108	False	False	False	ineligible	below_regional_or_global_threshold
102055	Halichoeres margaritaceus	Halichoeres	Labridae	Labridae	Weedy Surge Wrasse	3	535	False	False	False	ineligible	below_regional_or_global_threshold
102091	Halichoeres zeylonicus	Halichoeres	Labridae	Labridae	Goldstripe Wrasse	3	19	False	False	False	ineligible	below_regional_or_global_threshold
107302	Novaculoides macrolepidotus	Novaculoides	Labridae	Labridae	Seagrass Wrasse	3	55	False	False	False	ineligible	below_regional_or_global_threshold
108073	Oxycheilinus arenatus	Oxycheilinus	Labridae	Labridae	Speckled Maori Wrasse	3	16	False	False	False	ineligible	below_regional_or_global_threshold
615625	Paracheilinus rennyae	Paracheilinus	Labridae	Labridae	Renny's Flasher Wrasse	3	3	False	False	False	ineligible	below_regional_or_global_threshold
97663	Choerodon oligacanthus	Choerodon	Labridae	Labridae	White-patch tuskfish	2	23	False	False	False	ineligible	below_regional_or_global_threshold
97671	Choerodon zamboangae	Choerodon	Labridae	Labridae	Eyebrow Tuskfish	2	13	False	False	False	ineligible	below_regional_or_global_threshold
97835	Cirrhilabrus cenderawasih	Cirrhilabrus	Labridae	Labridae	Cenderawasih wrasse	2	2	False	False	False	ineligible	below_regional_or_global_threshold
615602	Cirrhilabrus humanni	Cirrhilabrus	Labridae	Labridae	Humann's Fairy-Wrasse	2	4	False	False	False	ineligible	below_regional_or_global_threshold
102057	Halichoeres melanochir	Halichoeres	Labridae	Labridae	Orangefin Wrasse	2	59	False	False	False	ineligible	below_regional_or_global_threshold
102069	Halichoeres pardaleocephalus	Halichoeres	Labridae	Labridae	Lineblotch Wrasse	2	7	False	False	False	ineligible	below_regional_or_global_threshold
102087	Halichoeres timorensis	Halichoeres	Labridae	Labridae	Timor Wrasse	2	20	False	False	False	ineligible	below_regional_or_global_threshold
103910	Labropsis xanthonota	Labropsis	Labridae	Labridae	Yellowback Tubelip	2	139	False	False	False	ineligible	below_regional_or_global_threshold
108426	Paracheilinus angulatus	Paracheilinus	Labridae	Labridae	Angular Flasher Wrasse	2	11	False	False	False	ineligible	below_regional_or_global_threshold
108435	Paracheilinus mccoskeri	Paracheilinus	Labridae	Labridae	McCosker's Flasher Wrasse	2	5	False	False	False	ineligible	below_regional_or_global_threshold
615626	Pseudocoris petila	Pseudocoris	Labridae	Labridae		2	3	False	False	False	ineligible	below_regional_or_global_threshold
111182	Pteragogus guttatus	Pteragogus	Labridae	Labridae	Sneaky Wrasse	2	3	False	False	False	ineligible	below_regional_or_global_threshold
112146	Scarus fuscocaudalis	Scarus	Labridae	Labridae	Darktail Parrotfish	2	13	False	False	False	ineligible	below_regional_or_global_threshold
113983	Thalassoma nigrofasciatum	Thalassoma	Labridae	Labridae	Blackbarred Wrasse	2	993	False	False	False	ineligible	below_regional_or_global_threshold
115025	Wetmorella nigropinnata	Wetmorella	Labridae	Labridae	Sharpnose wrasse	2	50	False	False	False	ineligible	below_regional_or_global_threshold
97659	Choerodon jordani	Choerodon	Labridae	Labridae	Blackwedge Tuskfish	1	37	False	False	False	ineligible	below_regional_or_global_threshold
97665	Choerodon robustus	Choerodon	Labridae	Labridae	Robust Tuskfish	1	5	False	False	False	ineligible	below_regional_or_global_threshold
97832	Cirrhilabrus beauperryi	Cirrhilabrus	Labridae	Labridae	Melanesian Fairy Wrasse	1	72	False	False	False	ineligible	below_regional_or_global_threshold
97837	Cirrhilabrus condei	Cirrhilabrus	Labridae	Labridae	Conde's Wrasse	1	9	False	False	False	ineligible	below_regional_or_global_threshold
98503	Coris batuensis	Coris	Labridae	Labridae	Batu Coris	1	64	False	False	False	ineligible	below_regional_or_global_threshold
102027	Halichoeres bicolor	Halichoeres	Labridae	Labridae	Brown-stripe Wrasse	1	48	False	False	False	ineligible	below_regional_or_global_threshold
102028	Halichoeres binotopsis	Halichoeres	Labridae	Labridae	Banded Rainbowfish	1	14	False	False	False	ineligible	below_regional_or_global_threshold
102036	Halichoeres chlorocephalus	Halichoeres	Labridae	Labridae	Greenhead Wrasse	1	2	False	False	False	ineligible	below_regional_or_global_threshold
102040	Halichoeres cosmetus	Halichoeres	Labridae	Labridae	Cosmetic Wrasse	1	80	False	False	False	ineligible	below_regional_or_global_threshold
1651821	Halichoeres dussumieri	Halichoeres	Labridae	Labridae		1	15	False	False	False	ineligible	below_regional_or_global_threshold
102048	Halichoeres kallochroma	Halichoeres	Labridae	Labridae	Pink-snouted Wrasse	1	2	False	False	False	ineligible	below_regional_or_global_threshold
102089	Halichoeres trispilus	Halichoeres	Labridae	Labridae	White Wrasse	1	3	False	False	False	ineligible	below_regional_or_global_threshold
102860	Hipposcarus harid	Hipposcarus	Labridae	Labridae	Indian Longnose Parrotfish	1	800	False	False	False	ineligible	below_regional_or_global_threshold
102901	Hologymnosus rhodonotus	Hologymnosus	Labridae	Labridae	Redback Ring Wrasse	1	5	False	False	False	ineligible	below_regional_or_global_threshold
104335	Leptojulis polylepis	Leptojulis	Labridae	Labridae		1	2	False	False	False	ineligible	below_regional_or_global_threshold
108440	Paracheilinus togeanensis	Paracheilinus	Labridae	Labridae	Togean Flasher Wrasse	1	1	False	False	False	ineligible	below_regional_or_global_threshold
111027	Pseudojuloides mesostigma	Pseudojuloides	Labridae	Labridae	Sidespot Wrasse	1	5	False	False	False	ineligible	below_regional_or_global_threshold
111029	Pseudojuloides severnsi	Pseudojuloides	Labridae	Labridae	Royal Pencil Wrasse	1	15	False	False	False	ineligible	below_regional_or_global_threshold
112153	Scarus maculipinna	Scarus	Labridae	Labridae	Spotfin parrotfish	1	7	False	False	False	ineligible	below_regional_or_global_threshold
113200	Stethojulis albovittata	Stethojulis	Labridae	Labridae	Whiteline Wrasse	1	357	False	False	False	ineligible	below_regional_or_global_threshold
115026	Wetmorella tanakai	Wetmorella	Labridae	Labridae	Pygmy Possum Wrasse	1	2	False	False	False	ineligible	below_regional_or_global_threshold
1315680	Xenojulis margaritacea	Xenojulis	Labridae	Labridae	Pink Speckled Wrasse	1	2	False	False	False	ineligible	below_regional_or_global_threshold
93059	Acantholabrus palloni	Acantholabrus	Labridae	Labridae	Scale-rayed Wrasse	0	10	False	False	False	ineligible	below_regional_or_global_threshold
93136	Achoerodus gouldii	Achoerodus	Labridae	Labridae	Western Blue Groper	0	299	False	False	False	ineligible	below_regional_or_global_threshold
93137	Achoerodus viridis	Achoerodus	Labridae	Labridae	Eastern Blue Groper	0	3452	False	False	False	ineligible	below_regional_or_global_threshold
93855	Ammolabrus dicrus	Ammolabrus	Labridae	Labridae	Sand Wrasse	0	1	False	False	False	ineligible	below_regional_or_global_threshold
94017	Anampses chrysocephalus	Anampses	Labridae	Labridae	Psychedelic Wrasse	0	78	False	False	False	ineligible	below_regional_or_global_threshold
94018	Anampses cuvier	Anampses	Labridae	Labridae	Pearl Wrasse	0	371	False	False	False	ineligible	below_regional_or_global_threshold
94019	Anampses elegans	Anampses	Labridae	Labridae	Elegant Wrasse	0	221	False	False	False	ineligible	below_regional_or_global_threshold
94020	Anampses femininus	Anampses	Labridae	Labridae	Bluetail Wrasse	0	63	False	False	False	ineligible	below_regional_or_global_threshold
94022	Anampses lennardi	Anampses	Labridae	Labridae	Blue-and-yellow Wrasse	0	12	False	False	False	ineligible	below_regional_or_global_threshold
94026	Anampses neoguinaicus	Anampses	Labridae	Labridae	Blackback Wrasse	0	527	False	False	False	ineligible	below_regional_or_global_threshold
94057	Anchichoerops natalensis	Anchichoerops	Labridae	Labridae	Natal Wrasse	0	39	False	False	False	ineligible	below_regional_or_global_threshold
94968	Austrolabrus maculatus	Austrolabrus	Labridae	Labridae	Blackspotted Wrasse	0	1039	False	False	False	ineligible	below_regional_or_global_threshold
1439753	Bodianus africanus	Bodianus	Labridae	Labridae	African Creole Wrasse	0	3	False	False	False	ineligible	below_regional_or_global_threshold
121216	Bodianus albotaeniatus	Bodianus	Labridae	Labridae	Hawaiian Hogfish	0	287	False	False	False	ineligible	below_regional_or_global_threshold
623908	Bodianus atrolumbus	Bodianus	Labridae	Labridae	Palebar Hogfish	0	8	False	False	False	ineligible	below_regional_or_global_threshold
1439752	Bodianus brasiliensis	Bodianus	Labridae	Labridae	Brazilian Creole Wrasse	0	4	False	False	False	ineligible	below_regional_or_global_threshold
95817	Bodianus busellatus	Bodianus	Labridae	Labridae	Blackblotch Hogfish	0	1	False	False	False	ineligible	below_regional_or_global_threshold
1439814	Bodianus darwini	Bodianus	Labridae	Labridae	Goldspot Sheephead	0	63	False	False	False	ineligible	below_regional_or_global_threshold
57333	Bodianus diplotaenia	Bodianus	Labridae	Labridae	Mexican Hogfish	0	2800	False	False	False	ineligible	below_regional_or_global_threshold
95821	Bodianus eclancheri	Bodianus	Labridae	Labridae	Harlequin Wrasse	0	232	False	False	False	ineligible	below_regional_or_global_threshold
95822	Bodianus flavifrons	Bodianus	Labridae	Labridae	Masked Pigfish	0	3	False	False	False	ineligible	below_regional_or_global_threshold
95823	Bodianus flavipinnis	Bodianus	Labridae	Labridae	Yellowfin Pigfish	0	4	False	False	False	ineligible	below_regional_or_global_threshold
95824	Bodianus frenchii	Bodianus	Labridae	Labridae	Foxfish	0	266	False	False	False	ineligible	below_regional_or_global_threshold
95825	Bodianus insularis	Bodianus	Labridae	Labridae	Island Hogfish	0	2	False	False	False	ineligible	below_regional_or_global_threshold
53494	Bodianus izuensis	Bodianus	Labridae	Labridae	Striped Pigfish	0	2	False	False	False	ineligible	below_regional_or_global_threshold
95826	Bodianus leucosticticus	Bodianus	Labridae	Labridae	Lined Hogfish	0	2	False	False	False	ineligible	below_regional_or_global_threshold
95827	Bodianus loxozonus	Bodianus	Labridae	Labridae	Blackfin Hogfish	0	181	False	False	False	ineligible	below_regional_or_global_threshold
95828	Bodianus macrognathos	Bodianus	Labridae	Labridae	Giant Hogfish	0	5	False	False	False	ineligible	below_regional_or_global_threshold
95829	Bodianus macrourus	Bodianus	Labridae	Labridae	Black-banded Hogfish	0	7	False	False	False	ineligible	below_regional_or_global_threshold
95832	Bodianus neilli	Bodianus	Labridae	Labridae	Bay of Bengal Hogfish	0	42	False	False	False	ineligible	below_regional_or_global_threshold
95833	Bodianus neopercularis	Bodianus	Labridae	Labridae	Kwajalein candy hogfish	0	3	False	False	False	ineligible	below_regional_or_global_threshold
95834	Bodianus opercularis	Bodianus	Labridae	Labridae	Blackspot Hogfish	0	3	False	False	False	ineligible	below_regional_or_global_threshold
95835	Bodianus oxycephalus	Bodianus	Labridae	Labridae	Nagasaki hogfish	0	3	False	False	False	ineligible	below_regional_or_global_threshold
95836	Bodianus paraleucosticticus	Bodianus	Labridae	Labridae	Five-striped Hogfish	0	2	False	False	False	ineligible	below_regional_or_global_threshold
1439789	Bodianus parrae	Bodianus	Labridae	Labridae	Creole Wrasse	0	1084	False	False	False	ineligible	below_regional_or_global_threshold
95837	Bodianus perditio	Bodianus	Labridae	Labridae	Goldspot Pigfish	0	116	False	False	False	ineligible	below_regional_or_global_threshold
95838	Bodianus prognathus	Bodianus	Labridae	Labridae	Longnose Hogfish	0	8	False	False	False	ineligible	below_regional_or_global_threshold
49430	Bodianus pulchellus	Bodianus	Labridae	Labridae	Spotfin Hogfish	0	63	False	False	False	ineligible	below_regional_or_global_threshold
1439813	Bodianus pulcher	Bodianus	Labridae	Labridae	California Sheephead	0	1607	False	False	False	ineligible	below_regional_or_global_threshold
1439807	Bodianus reticulatus	Bodianus	Labridae	Labridae	Asian Sheepshead Wrasse	0	48	False	False	False	ineligible	below_regional_or_global_threshold
95839	Bodianus rubrisos	Bodianus	Labridae	Labridae	Red-sashed Hogfish	0	2	False	False	False	ineligible	below_regional_or_global_threshold
49428	Bodianus rufus	Bodianus	Labridae	Labridae	Spanish Hogfish	0	1925	False	False	False	ineligible	below_regional_or_global_threshold
95840	Bodianus sanguineus	Bodianus	Labridae	Labridae	Sunrise Wrasse	0	2	False	False	False	ineligible	below_regional_or_global_threshold
50971	Bodianus scrofa	Bodianus	Labridae	Labridae	Barred Hogfish	0	249	False	False	False	ineligible	below_regional_or_global_threshold
95842	Bodianus solatus	Bodianus	Labridae	Labridae	sunburnt pigfish	0	1	False	False	False	ineligible	below_regional_or_global_threshold
95843	Bodianus speciosus	Bodianus	Labridae	Labridae	Blackbar Hogfish	0	68	False	False	False	ineligible	below_regional_or_global_threshold
95844	Bodianus tanyokidus	Bodianus	Labridae	Labridae	Blackear candy hogfish	0	1	False	False	False	ineligible	below_regional_or_global_threshold
95846	Bodianus trilineatus	Bodianus	Labridae	Labridae	Fourline hogfish	0	6	False	False	False	ineligible	below_regional_or_global_threshold
95847	Bodianus unimaculatus	Bodianus	Labridae	Labridae	Eastern Pigfish	0	311	False	False	False	ineligible	below_regional_or_global_threshold
96499	Calotomus japonicus	Calotomus	Labridae	Labridae	Japanese Parrotfish	0	19	False	False	False	ineligible	below_regional_or_global_threshold
96501	Calotomus viridescens	Calotomus	Labridae	Labridae	Dotted Parrotfish	0	244	False	False	False	ineligible	below_regional_or_global_threshold
96502	Calotomus zonarchus	Calotomus	Labridae	Labridae	Yellowbar Parrotfish	0	5	False	False	False	ineligible	below_regional_or_global_threshold
96913	Centrolabrus exoletus	Centrolabrus	Labridae	Labridae	Small-mouthed Wrasse	0	219	False	False	False	ineligible	below_regional_or_global_threshold
97097	Cetoscarus bicolor	Cetoscarus	Labridae	Labridae	Bicolour Parrotfish	0	257	False	False	False	ineligible	below_regional_or_global_threshold
97306	Cheilinus abudjubbe	Cheilinus	Labridae	Labridae	Abudjubbe Wrasse	0	232	False	False	False	ineligible	below_regional_or_global_threshold
97309	Cheilinus lunulatus	Cheilinus	Labridae	Labridae	Broomtail Wrasse	0	964	False	False	False	ineligible	below_regional_or_global_threshold
187227	Cheilinus quinquecinctus	Cheilinus	Labridae	Labridae	Red Sea Redbreasted Wrasse	0	334	False	False	False	ineligible	below_regional_or_global_threshold
97636	Chlorurus atrilunula	Chlorurus	Labridae	Labridae	Bluemoon Parrotfish	0	17	False	False	False	ineligible	below_regional_or_global_threshold
97640	Chlorurus cyanescens	Chlorurus	Labridae	Labridae	Saddled Parrotfish	0	4	False	False	False	ineligible	below_regional_or_global_threshold
97641	Chlorurus enneacanthus	Chlorurus	Labridae	Labridae	Captain Parrotfish	0	76	False	False	False	ineligible	below_regional_or_global_threshold
97642	Chlorurus frontalis	Chlorurus	Labridae	Labridae	Reefcrest Parrotfish	0	127	False	False	False	ineligible	below_regional_or_global_threshold
97643	Chlorurus genazonatus	Chlorurus	Labridae	Labridae	Purplestreak Parrotfish	0	50	False	False	False	ineligible	below_regional_or_global_threshold
68027	Chlorurus gibbus	Chlorurus	Labridae	Labridae	Red Sea Steephead Parrotfish	0	592	False	False	False	ineligible	below_regional_or_global_threshold
97644	Chlorurus oedema	Chlorurus	Labridae	Labridae	Knothead Parrotfish	0	3	False	False	False	ineligible	below_regional_or_global_threshold
97645	Chlorurus perspicillatus	Chlorurus	Labridae	Labridae	Spectacled Parrotfish	0	99	False	False	False	ineligible	below_regional_or_global_threshold
97646	Chlorurus rhakoura	Chlorurus	Labridae	Labridae	Raggedfin Parrotfish	0	11	False	False	False	ineligible	below_regional_or_global_threshold
97648	Chlorurus troschelii	Chlorurus	Labridae	Labridae	Greenhead Parrotfish	0	67	False	False	False	ineligible	below_regional_or_global_threshold
786303	Choerodon aurulentus	Choerodon	Labridae	Labridae	Gilded Tuskfish	0	1	False	False	False	ineligible	below_regional_or_global_threshold
97650	Choerodon azurio	Choerodon	Labridae	Labridae	Azurio Tuskfish	0	56	False	False	False	ineligible	below_regional_or_global_threshold
97651	Choerodon cauteroma	Choerodon	Labridae	Labridae	Bluespotted Tuskfish	0	46	False	False	False	ineligible	below_regional_or_global_threshold
97652	Choerodon cephalotes	Choerodon	Labridae	Labridae	Purple Tuskfish	0	52	False	False	False	ineligible	below_regional_or_global_threshold
97653	Choerodon cyanodus	Choerodon	Labridae	Labridae	Blue Tuskfish	0	188	False	False	False	ineligible	below_regional_or_global_threshold
97654	Choerodon fasciatus	Choerodon	Labridae	Labridae	Harlequin Tuskfish	0	361	False	False	False	ineligible	below_regional_or_global_threshold
97657	Choerodon graphicus	Choerodon	Labridae	Labridae	Graphic Tuskfish	0	412	False	False	False	ineligible	below_regional_or_global_threshold
97662	Choerodon monostigma	Choerodon	Labridae	Labridae	Darkspot Tuskfish	0	1	False	False	False	ineligible	below_regional_or_global_threshold
97666	Choerodon rubescens	Choerodon	Labridae	Labridae	Baldchin Groper	0	230	False	False	False	ineligible	below_regional_or_global_threshold
