taxon_id	species	genus	scientist_family	inat_family	preferred_common_name	regional_count	global_count	eligible	target_species	selected	dataset_role	selection_reason	estimated_accepted_observations	planned_accepted_target
96758	Carcharhinus isodon	Carcharhinus	Carcharhinidae	Carcharhinidae	Finetooth Shark	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
84996	Carcharhinus leucas	Carcharhinus	Carcharhinidae	Carcharhinidae	Bull Shark	0	99	False	False	False	ineligible	below_required_observation_threshold	34	0
55529	Carcharhinus limbatus	Carcharhinus	Carcharhinidae	Carcharhinidae	Common Blacktip Shark	0	160	False	False	False	ineligible	below_required_observation_threshold	55	0
96760	Carcharhinus longimanus	Carcharhinus	Carcharhinidae	Carcharhinidae	Oceanic Whitetip Shark	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
96761	Carcharhinus macloti	Carcharhinus	Carcharhinidae	Carcharhinidae	Hardnose Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
96762	Carcharhinus obscurus	Carcharhinus	Carcharhinidae	Carcharhinidae	Dusky Shark	0	10	False	False	False	ineligible	below_required_observation_threshold	3	0
188767	Carcharhinus perezii	Carcharhinus	Carcharhinidae	Carcharhinidae	Caribbean Reef Shark	0	135	False	False	False	ineligible	below_required_observation_threshold	47	0
53583	Carcharhinus plumbeus	Carcharhinus	Carcharhinidae	Carcharhinidae	Sandbar Shark	0	33	False	False	False	ineligible	below_required_observation_threshold	11	0
96764	Carcharhinus porosus	Carcharhinus	Carcharhinidae	Carcharhinidae	Smalltail Shark	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
96765	Carcharhinus sealei	Carcharhinus	Carcharhinidae	Carcharhinidae	Blackspot Shark	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
96767	Carcharhinus sorrah	Carcharhinus	Carcharhinidae	Carcharhinidae	Spot-tail Shark	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
55530	Carcharhinus tilstoni	Carcharhinus	Carcharhinidae	Carcharhinidae	Australian Blacktip Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
101510	Glyphis glyphis	Glyphis	Carcharhinidae	Carcharhinidae	Speartooth Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
607431	Lamiopsis tephrodes	Lamiopsis	Carcharhinidae	Carcharhinidae	Borneo Broadfin Shark	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
104819	Loxodon macrorhinus	Loxodon	Carcharhinidae	Carcharhinidae	Sliteye Shark	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
106649	Negaprion acutidens	Negaprion	Carcharhinidae	Carcharhinidae	Sicklefin Lemon Shark	0	30	False	False	False	ineligible	below_required_observation_threshold	10	0
106650	Negaprion brevirostris	Negaprion	Carcharhinidae	Carcharhinidae	Lemon Shark	0	59	False	False	False	ineligible	below_required_observation_threshold	20	0
110361	Prionace glauca	Prionace	Carcharhinidae	Carcharhinidae	Blue Shark	0	92	False	False	False	ineligible	below_required_observation_threshold	32	0
111746	Rhizoprionodon acutus	Rhizoprionodon	Carcharhinidae	Carcharhinidae	Milk Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
111747	Rhizoprionodon lalandii	Rhizoprionodon	Carcharhinidae	Carcharhinidae	Brazilian Sharpnose Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
111748	Rhizoprionodon longurio	Rhizoprionodon	Carcharhinidae	Carcharhinidae	Pacific Sharpnose Shark	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
111749	Rhizoprionodon oligolinx	Rhizoprionodon	Carcharhinidae	Carcharhinidae	Grey Sharpnose Shark	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
111752	Rhizoprionodon terraenovae	Rhizoprionodon	Carcharhinidae	Carcharhinidae	Atlantic Sharpnose Shark	0	54	False	False	False	ineligible	below_required_observation_threshold	19	0
112329	Scoliodon laticaudus	Scoliodon	Carcharhinidae	Carcharhinidae	Spadenose Shark	0	12	False	False	False	ineligible	below_required_observation_threshold	4	0
607432	Scoliodon macrorhynchos	Scoliodon	Carcharhinidae	Carcharhinidae	Pacific Spadenose Shark	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97146	Chaetodon baronessa	Chaetodon	Chaetodontidae	Chaetodontidae	Eastern Triangle Butterflyfish	0	282	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	98	100
97167	Chaetodon kleinii	Chaetodon	Chaetodontidae	Chaetodontidae	Blacklip Butterflyfish	0	407	True	True	True	common_target_pretraining	requested_target_meets_licensed_abundance_threshold	141	100
52457	Chaetodon auriga	Chaetodon	Chaetodontidae	Chaetodontidae	Threadfin Butterflyfish	0	897	True	False	True	broad_pretraining	global_licensed_abundance	310	200
100990	Forcipiger flavissimus	Forcipiger	Chaetodontidae	Chaetodontidae	Forceps Butterflyfish	0	328	True	False	True	broad_pretraining	global_licensed_abundance	113	100
85124	Johnrandallia nigrirostris	Johnrandallia	Chaetodontidae	Chaetodontidae	Black-nosed Butterflyfish	0	380	True	False	True	broad_pretraining	global_licensed_abundance	131	100
52956	Chaetodon capistratus	Chaetodon	Chaetodontidae	Chaetodontidae	Four-eyed Butterflyfish	0	593	True	False	True	novel_evaluation	held_out_for_unseen_species_evaluation	205	100
97139	Chaetodon adiergastos	Chaetodon	Chaetodontidae	Chaetodontidae	Panda Butterflyfish	0	74	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	26	0
97193	Chaetodon rafflesii	Chaetodon	Chaetodontidae	Chaetodontidae	Lattice Butterflyfish	0	226	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	78	0
102631	Heniochus acuminatus	Heniochus	Chaetodontidae	Chaetodontidae	Longfin Bannerfish	0	195	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	67	0
102638	Heniochus varius	Heniochus	Chaetodontidae	Chaetodontidae	Humphead Bannerfish	0	223	False	True	False	rare_target_holdout	requested_target_below_abundance_thresholds	77	0
97150	Chaetodon citrinellus	Chaetodon	Chaetodontidae	Chaetodontidae	Speckled Butterflyfish	0	302	True	False	False	eligible_not_selected	genus_quota_reached	104	0
97157	Chaetodon ephippium	Chaetodon	Chaetodontidae	Chaetodontidae	Saddle Butterflyfish	0	280	True	False	False	eligible_not_selected	genus_quota_reached	97	0
55534	Chaetodon humeralis	Chaetodon	Chaetodontidae	Chaetodontidae	Three-banded Butterflyfish	0	361	True	False	False	eligible_not_selected	genus_quota_reached	125	0
47316	Chaetodon lunula	Chaetodon	Chaetodontidae	Chaetodontidae	Raccoon Butterflyfish	0	564	True	False	False	eligible_not_selected	genus_quota_reached	195	0
48743	Chaetodon lunulatus	Chaetodon	Chaetodontidae	Chaetodontidae	Redfin Butterflyfish	0	578	True	False	False	eligible_not_selected	genus_quota_reached	200	0
97174	Chaetodon melannotus	Chaetodon	Chaetodontidae	Chaetodontidae	Blackback Butterflyfish	0	306	True	False	False	eligible_not_selected	genus_quota_reached	106	0
49273	Chaetodon ocellatus	Chaetodon	Chaetodontidae	Chaetodontidae	Spotfin Butterflyfish	0	263	True	False	False	eligible_not_selected	genus_quota_reached	91	0
52454	Chaetodon ornatissimus	Chaetodon	Chaetodontidae	Chaetodontidae	Ornate Butterflyfish	0	352	True	False	False	eligible_not_selected	genus_quota_reached	122	0
97202	Chaetodon striatus	Chaetodon	Chaetodontidae	Chaetodontidae	Banded Butterflyfish	0	376	True	False	False	eligible_not_selected	genus_quota_reached	130	0
97207	Chaetodon trifascialis	Chaetodon	Chaetodontidae	Chaetodontidae	Chevron Butterflyfish	0	410	True	False	False	eligible_not_selected	genus_quota_reached	142	0
97208	Chaetodon ulietensis	Chaetodon	Chaetodontidae	Chaetodontidae	Pacific Double-saddle Butterflyfish	0	270	True	False	False	eligible_not_selected	genus_quota_reached	93	0
48747	Chaetodon vagabundus	Chaetodon	Chaetodontidae	Chaetodontidae	Vagabond Butterflyfish	0	528	True	False	False	eligible_not_selected	genus_quota_reached	183	0
93901	Amphichaetodon howensis	Amphichaetodon	Chaetodontidae	Chaetodontidae	Lord Howe butterflyfish	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
97140	Chaetodon andamanensis	Chaetodon	Chaetodontidae	Chaetodontidae	Andaman Butterflyfish	0	28	False	False	False	ineligible	below_required_observation_threshold	10	0
97141	Chaetodon argentatus	Chaetodon	Chaetodontidae	Chaetodontidae	Asian Butterflyfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
97142	Chaetodon assarius	Chaetodon	Chaetodontidae	Chaetodontidae	Western Butterflyfish	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
97143	Chaetodon aureofasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Goldstripe Butterflyfish	0	80	False	False	False	ineligible	below_required_observation_threshold	28	0
97144	Chaetodon auripes	Chaetodon	Chaetodontidae	Chaetodontidae	Oriental Butterflyfish	0	19	False	False	False	ineligible	below_required_observation_threshold	7	0
97145	Chaetodon austriacus	Chaetodon	Chaetodontidae	Chaetodontidae	Exquisite Butterflyfish	0	141	False	False	False	ineligible	below_required_observation_threshold	49	0
97147	Chaetodon bennetti	Chaetodon	Chaetodontidae	Chaetodontidae	Eclipse Butterflyfish	0	146	False	False	False	ineligible	below_required_observation_threshold	51	0
97148	Chaetodon blackburnii	Chaetodon	Chaetodontidae	Chaetodontidae	Chocolate Butterflyfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
97151	Chaetodon collare	Chaetodon	Chaetodontidae	Chaetodontidae	Red-tailed Butterflyfish	0	79	False	False	False	ineligible	below_required_observation_threshold	27	0
97154	Chaetodon decussatus	Chaetodon	Chaetodontidae	Chaetodontidae	Indian Vagabond Butterflyfish	0	70	False	False	False	ineligible	below_required_observation_threshold	24	0
97156	Chaetodon dolosus	Chaetodon	Chaetodontidae	Chaetodontidae	African Butterflyfish	0	16	False	False	False	ineligible	below_required_observation_threshold	6	0
97158	Chaetodon falcula	Chaetodon	Chaetodontidae	Chaetodontidae	Saddleback Butterflyfish	0	46	False	False	False	ineligible	below_required_observation_threshold	16	0
97159	Chaetodon fasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Red Sea Raccoon Butterflyfish	0	173	False	False	False	ineligible	below_required_observation_threshold	60	0
97160	Chaetodon flavirostris	Chaetodon	Chaetodontidae	Chaetodontidae	Dusky Butterflyfish	0	112	False	False	False	ineligible	below_required_observation_threshold	39	0
97162	Chaetodon fremblii	Chaetodon	Chaetodontidae	Chaetodontidae	Bluestripe Butterflyfish	0	24	False	False	False	ineligible	below_required_observation_threshold	8	0
97163	Chaetodon gardineri	Chaetodon	Chaetodontidae	Chaetodontidae	Gardiner's Butterflyfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
97164	Chaetodon guentheri	Chaetodon	Chaetodontidae	Chaetodontidae	Gunther's Butterflyfish	0	9	False	False	False	ineligible	below_required_observation_threshold	3	0
97165	Chaetodon guttatissimus	Chaetodon	Chaetodontidae	Chaetodontidae	Spotted Butterflyfish	0	70	False	False	False	ineligible	below_required_observation_threshold	24	0
59691	Chaetodon hoefleri	Chaetodon	Chaetodontidae	Chaetodontidae	Four-banded butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97166	Chaetodon interruptus	Chaetodon	Chaetodontidae	Chaetodontidae	Indian Teardrop Butterflyfish	0	46	False	False	False	ineligible	below_required_observation_threshold	16	0
97168	Chaetodon larvatus	Chaetodon	Chaetodontidae	Chaetodontidae	Orangeface Butterflyfish	0	19	False	False	False	ineligible	below_required_observation_threshold	7	0
97169	Chaetodon leucopleura	Chaetodon	Chaetodontidae	Chaetodontidae	Somali Butterflyfish	0	7	False	False	False	ineligible	below_required_observation_threshold	2	0
97170	Chaetodon lineolatus	Chaetodon	Chaetodontidae	Chaetodontidae	Lined Butterflyfish	0	181	False	False	False	ineligible	below_required_observation_threshold	63	0
97171	Chaetodon litus	Chaetodon	Chaetodontidae	Chaetodontidae	Easter Island Butterflyfish	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
97172	Chaetodon madagaskariensis	Chaetodon	Chaetodontidae	Chaetodontidae	Seychelles Butterflyfish	0	35	False	False	False	ineligible	below_required_observation_threshold	12	0
97173	Chaetodon marleyi	Chaetodon	Chaetodontidae	Chaetodontidae	Marley's Butterflyfish	0	49	False	False	False	ineligible	below_required_observation_threshold	17	0
97175	Chaetodon melapterus	Chaetodon	Chaetodontidae	Chaetodontidae	Arabian Butterflyfish	0	7	False	False	False	ineligible	below_required_observation_threshold	2	0
97176	Chaetodon mertensii	Chaetodon	Chaetodontidae	Chaetodontidae	Mertens' Butterflyfish	0	65	False	False	False	ineligible	below_required_observation_threshold	22	0
97177	Chaetodon mesoleucos	Chaetodon	Chaetodontidae	Chaetodontidae	Whiteface Butterflyfish	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
97178	Chaetodon meyeri	Chaetodon	Chaetodontidae	Chaetodontidae	Meyer's Butterflyfish	0	117	False	False	False	ineligible	below_required_observation_threshold	40	0
97179	Chaetodon miliaris	Chaetodon	Chaetodontidae	Chaetodontidae	Milletseed Butterflyfish	0	54	False	False	False	ineligible	below_required_observation_threshold	19	0
97180	Chaetodon mitratus	Chaetodon	Chaetodontidae	Chaetodontidae	Indian Butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
97181	Chaetodon multicinctus	Chaetodon	Chaetodontidae	Chaetodontidae	Pebbled Butterflyfish	0	47	False	False	False	ineligible	below_required_observation_threshold	16	0
97182	Chaetodon nigropunctatus	Chaetodon	Chaetodontidae	Chaetodontidae	Black-spotted butterflyfish	0	14	False	False	False	ineligible	below_required_observation_threshold	5	0
97183	Chaetodon nippon	Chaetodon	Chaetodontidae	Chaetodontidae	Japanese Butterflyfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97184	Chaetodon ocellicaudus	Chaetodon	Chaetodontidae	Chaetodontidae	Spot-tail Butterflyfish	0	48	False	False	False	ineligible	below_required_observation_threshold	17	0
97185	Chaetodon octofasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Eightband Butterflyfish	0	178	False	False	False	ineligible	below_required_observation_threshold	62	0
97186	Chaetodon oxycephalus	Chaetodon	Chaetodontidae	Chaetodontidae	Spotnape Butterflyfish	0	31	False	False	False	ineligible	below_required_observation_threshold	11	0
97187	Chaetodon paucifasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Crown Butterflyfish	0	96	False	False	False	ineligible	below_required_observation_threshold	33	0
97188	Chaetodon pelewensis	Chaetodon	Chaetodontidae	Chaetodontidae	Dot-and-dash Butterflyfish	0	98	False	False	False	ineligible	below_required_observation_threshold	34	0
97189	Chaetodon pictus	Chaetodon	Chaetodontidae	Chaetodontidae	Painted Butterflyfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
97190	Chaetodon plebeius	Chaetodon	Chaetodontidae	Chaetodontidae	Bluespot Butterflyfish	0	188	False	False	False	ineligible	below_required_observation_threshold	65	0
97191	Chaetodon punctatofasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Spotbanded Butterflyfish	0	48	False	False	False	ineligible	below_required_observation_threshold	17	0
97192	Chaetodon quadrimaculatus	Chaetodon	Chaetodontidae	Chaetodontidae	Fourspot Butterflyfish	0	176	False	False	False	ineligible	below_required_observation_threshold	61	0
59688	Chaetodon rainfordi	Chaetodon	Chaetodontidae	Chaetodontidae	Rainford's Butterflyfish	0	47	False	False	False	ineligible	below_required_observation_threshold	16	0
97194	Chaetodon reticulatus	Chaetodon	Chaetodontidae	Chaetodontidae	Reticulate Butterflyfish	0	88	False	False	False	ineligible	below_required_observation_threshold	30	0
97195	Chaetodon robustus	Chaetodon	Chaetodontidae	Chaetodontidae	Three-banded Butterflyfish	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
63411	Chaetodon sedentarius	Chaetodon	Chaetodontidae	Chaetodontidae	Reef Butterflyfish	0	20	False	False	False	ineligible	below_required_observation_threshold	7	0
97197	Chaetodon selene	Chaetodon	Chaetodontidae	Chaetodontidae	Yellow-dotted Butterflyfish	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
97198	Chaetodon semeion	Chaetodon	Chaetodontidae	Chaetodontidae	Dotted Butterflyfish	0	45	False	False	False	ineligible	below_required_observation_threshold	16	0
97199	Chaetodon semilarvatus	Chaetodon	Chaetodontidae	Chaetodontidae	Masked Butterflyfish	0	105	False	False	False	ineligible	below_required_observation_threshold	36	0
97201	Chaetodon speculum	Chaetodon	Chaetodontidae	Chaetodontidae	Mirror Butterflyfish	0	138	False	False	False	ineligible	below_required_observation_threshold	48	0
97203	Chaetodon tinkeri	Chaetodon	Chaetodontidae	Chaetodontidae	Tinker's Butterflyfish	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
97204	Chaetodon triangulum	Chaetodon	Chaetodontidae	Chaetodontidae	Triangular Butterflyfish	0	45	False	False	False	ineligible	below_required_observation_threshold	16	0
97205	Chaetodon trichrous	Chaetodon	Chaetodontidae	Chaetodontidae	Tahitian butterflyfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
97206	Chaetodon tricinctus	Chaetodon	Chaetodontidae	Chaetodontidae	Threeband Butterflyfish	0	65	False	False	False	ineligible	below_required_observation_threshold	22	0
48744	Chaetodon trifasciatus	Chaetodon	Chaetodontidae	Chaetodontidae	Indian Redfin Butterflyfish	0	171	False	False	False	ineligible	below_required_observation_threshold	59	0
97209	Chaetodon unimaculatus	Chaetodon	Chaetodontidae	Chaetodontidae	Teardrop Butterflyfish	0	188	False	False	False	ineligible	below_required_observation_threshold	65	0
97210	Chaetodon wiebeli	Chaetodon	Chaetodontidae	Chaetodontidae	Hong Kong Butterflyfish	0	63	False	False	False	ineligible	below_required_observation_threshold	22	0
97211	Chaetodon xanthocephalus	Chaetodon	Chaetodontidae	Chaetodontidae	Yellowhead Butterflyfish	0	60	False	False	False	ineligible	below_required_observation_threshold	21	0
97212	Chaetodon xanthurus	Chaetodon	Chaetodontidae	Chaetodontidae	Crosshatch Butterflyfish	0	18	False	False	False	ineligible	below_required_observation_threshold	6	0
97213	Chaetodon zanzibarensis	Chaetodon	Chaetodontidae	Chaetodontidae	Zanzibar Butterflyfish	0	8	False	False	False	ineligible	below_required_observation_threshold	3	0
97338	Chelmon marginalis	Chelmon	Chaetodontidae	Chaetodontidae	Margined Coralfish	0	9	False	False	False	ineligible	below_required_observation_threshold	3	0
97340	Chelmon rostratus	Chelmon	Chaetodontidae	Chaetodontidae	Copperband Butterflyfish	0	133	False	False	False	ineligible	below_required_observation_threshold	46	0
97341	Chelmonops curiosus	Chelmonops	Chaetodontidae	Chaetodontidae	Western Talma	0	73	False	False	False	ineligible	below_required_observation_threshold	25	0
97342	Chelmonops truncatus	Chelmonops	Chaetodontidae	Chaetodontidae	Eastern Talma	0	8	False	False	False	ineligible	below_required_observation_threshold	3	0
98390	Coradion altivelis	Coradion	Chaetodontidae	Chaetodontidae	Highfin Coralfish	0	8	False	False	False	ineligible	below_required_observation_threshold	3	0
98391	Coradion chrysozonus	Coradion	Chaetodontidae	Chaetodontidae	Orangebanded Coralfish	0	71	False	False	False	ineligible	below_required_observation_threshold	25	0
98392	Coradion melanopus	Coradion	Chaetodontidae	Chaetodontidae	Two-eyed Coralfish	0	23	False	False	False	ineligible	below_required_observation_threshold	8	0
100991	Forcipiger longirostris	Forcipiger	Chaetodontidae	Chaetodontidae	Longnose Butterflyfish	0	74	False	False	False	ineligible	below_required_observation_threshold	26	0
537735	Forcipiger wanai	Forcipiger	Chaetodontidae	Chaetodontidae	Cenderawasih longnose butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
102618	Hemitaurichthys polylepis	Hemitaurichthys	Chaetodontidae	Chaetodontidae	Pyramid Butterflyfish	0	167	False	False	False	ineligible	below_required_observation_threshold	58	0
102619	Hemitaurichthys thompsoni	Hemitaurichthys	Chaetodontidae	Chaetodontidae	Thompson's Butterflyfish	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
102620	Hemitaurichthys zoster	Hemitaurichthys	Chaetodontidae	Chaetodontidae	Black Pyramid Butterflyfish	0	56	False	False	False	ineligible	below_required_observation_threshold	19	0
102632	Heniochus chrysostomus	Heniochus	Chaetodontidae	Chaetodontidae	Pennant Bannerfish	0	236	False	False	False	ineligible	below_required_observation_threshold	82	0
102633	Heniochus diphreutes	Heniochus	Chaetodontidae	Chaetodontidae	Schooling Bannerfish	0	104	False	False	False	ineligible	below_required_observation_threshold	36	0
102634	Heniochus intermedius	Heniochus	Chaetodontidae	Chaetodontidae	Red Sea Bannerfish	0	168	False	False	False	ineligible	below_required_observation_threshold	58	0
102635	Heniochus monoceros	Heniochus	Chaetodontidae	Chaetodontidae	Masked Bannerfish	0	172	False	False	False	ineligible	below_required_observation_threshold	60	0
102636	Heniochus pleurotaenia	Heniochus	Chaetodontidae	Chaetodontidae	Phantom Bannerfish	0	42	False	False	False	ineligible	below_required_observation_threshold	15	0
102637	Heniochus singularius	Heniochus	Chaetodontidae	Chaetodontidae	Singular Bannerfish	0	109	False	False	False	ineligible	below_required_observation_threshold	38	0
108423	Parachaetodon ocellatus	Parachaetodon	Chaetodontidae	Chaetodontidae	Ocellate Butterflyfish	0	23	False	False	False	ineligible	below_required_observation_threshold	8	0
110594	Prognathodes aculeatus	Prognathodes	Chaetodontidae	Chaetodontidae	Longsnout Butterflyfish	0	26	False	False	False	ineligible	below_required_observation_threshold	9	0
110595	Prognathodes aya	Prognathodes	Chaetodontidae	Chaetodontidae	Bank Butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
110597	Prognathodes carlhubbsi	Prognathodes	Chaetodontidae	Chaetodontidae	Southern Scythe Butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
110601	Prognathodes guyanensis	Prognathodes	Chaetodontidae	Chaetodontidae	Guyana Butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
110602	Prognathodes guyotensis	Prognathodes	Chaetodontidae	Chaetodontidae	Guyote Butterflyfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
111841	Roa modesta	Roa	Chaetodontidae	Chaetodontidae	Brown-banded Butterflyfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
132687	Cirrhitichthys oxycephalus	Cirrhitichthys	Cirrhitidae	Cirrhitidae	Pixy Hawkfish	0	338	True	False	True	broad_pretraining	global_licensed_abundance	117	100
47578	Paracirrhites arcatus	Paracirrhites	Cirrhitidae	Cirrhitidae	Arc-eye Hawkfish	0	287	True	False	True	broad_pretraining	global_licensed_abundance	99	100
67658	Paracirrhites forsteri	Paracirrhites	Cirrhitidae	Cirrhitidae	Freckled Hawkfish	0	625	True	False	True	broad_pretraining	global_licensed_abundance	216	200
199172	Amblycirrhitus bimacula	Amblycirrhitus	Cirrhitidae	Cirrhitidae	Twinspot Hawkfish	0	15	False	False	False	ineligible	below_required_observation_threshold	5	0
131522	Amblycirrhitus pinos	Amblycirrhitus	Cirrhitidae	Cirrhitidae	Redspotted Hawkfish	0	51	False	False	False	ineligible	below_required_observation_threshold	18	0
132686	Cirrhitichthys aprinus	Cirrhitichthys	Cirrhitidae	Cirrhitidae	Threadfin Hawkfish	0	46	False	False	False	ineligible	below_required_observation_threshold	16	0
469301	Cirrhitichthys aureus	Cirrhitichthys	Cirrhitidae	Cirrhitidae	Golden Hawkfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
611702	Cirrhitichthys calliurus	Cirrhitichthys	Cirrhitidae	Cirrhitidae	Spottedtail Hawkfish	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
119398	Cirrhitichthys falco	Cirrhitichthys	Cirrhitidae	Cirrhitidae	Dwarf Hawkfish	0	145	False	False	False	ineligible	below_required_observation_threshold	50	0
121394	Cirrhitops fasciatus	Cirrhitops	Cirrhitidae	Cirrhitidae	Redbarred Hawkfish	0	30	False	False	False	ineligible	below_required_observation_threshold	10	0
611704	Cirrhitops hubbardi	Cirrhitops	Cirrhitidae	Cirrhitidae	Whitespotted Hawkfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
611706	Cirrhitus atlanticus	Cirrhitus	Cirrhitidae	Cirrhitidae	West African Hawkfish	0	7	False	False	False	ineligible	below_required_observation_threshold	2	0
52478	Cirrhitus pinnulatus	Cirrhitus	Cirrhitidae	Cirrhitidae	Stocky Hawkfish	0	120	False	False	False	ineligible	below_required_observation_threshold	42	0
97880	Cirrhitus rivulatus	Cirrhitus	Cirrhitidae	Cirrhitidae	Giant Hawkfish	0	187	False	False	False	ineligible	below_required_observation_threshold	65	0
1316000	Cirrhitus spilotoceps	Cirrhitus	Cirrhitidae	Cirrhitidae	Red Sea Stocky Hawkfish	0	32	False	False	False	ineligible	below_required_observation_threshold	11	0
611707	Cristacirrhitus punctatus	Cristacirrhitus	Cirrhitidae	Cirrhitidae	Black-spotted Hawkfish	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
194620	Cyprinocirrhites polyactis	Cyprinocirrhites	Cirrhitidae	Cirrhitidae	Lyretail Hawkfish	0	21	False	False	False	ineligible	below_required_observation_threshold	7	0
194622	Neocirrhites armatus	Neocirrhites	Cirrhitidae	Cirrhitidae	Flame Hawkfish	0	5	False	False	False	ineligible	below_required_observation_threshold	2	0
502792	Notocirrhitus splendens	Notocirrhitus	Cirrhitidae	Cirrhitidae	Splendid Hawkfish	0	2	False	False	False	ineligible	below_required_observation_threshold	1	0
121197	Oxycirrhites typus	Oxycirrhites	Cirrhitidae	Cirrhitidae	Longnose Hawkfish	0	46	False	False	False	ineligible	below_required_observation_threshold	16	0
360094	Paracirrhites hemistictus	Paracirrhites	Cirrhitidae	Cirrhitidae	Ornate Hawkfish	0	19	False	False	False	ineligible	below_required_observation_threshold	7	0
623850	Hypanus americanus	Hypanus	Dasyatidae	Dasyatidae	Southern Stingray	0	370	True	False	True	broad_pretraining	global_licensed_abundance	128	100
113735	Taeniura lymma	Taeniura	Dasyatidae	Dasyatidae	Bluespotted Fantail Ray	0	381	True	False	True	broad_pretraining	global_licensed_abundance	132	100
623821	Bathytoshia brevicaudata	Bathytoshia	Dasyatidae	Dasyatidae	Short-tail Stingray	0	243	False	False	False	ineligible	below_required_observation_threshold	84	0
623822	Bathytoshia centroura	Bathytoshia	Dasyatidae	Dasyatidae	Roughtail Stingray	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
516612	Bathytoshia lata	Bathytoshia	Dasyatidae	Dasyatidae	Black Stingray	0	32	False	False	False	ineligible	below_required_observation_threshold	11	0
623824	Brevitrygon heterura	Brevitrygon	Dasyatidae	Dasyatidae	Dwarf whipray	0	6	False	False	False	ineligible	below_required_observation_threshold	2	0
623825	Brevitrygon imbricata	Brevitrygon	Dasyatidae	Dasyatidae	Coromandel Whipray	0	3	False	False	False	ineligible	below_required_observation_threshold	1	0
1520489	Brevitrygon manjajiae	Brevitrygon	Dasyatidae	Dasyatidae	Arabian Whipray	0	12	False	False	False	ineligible	below_required_observation_threshold	4	0
623827	Brevitrygon walga	Brevitrygon	Dasyatidae	Dasyatidae	Bengal whipray	0	1	False	False	False	ineligible	below_required_observation_threshold	0	0
47274	Dasyatis chrysonota	Dasyatis	Dasyatidae	Dasyatidae	Blue Stingray	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
99102	Dasyatis hypostigma	Dasyatis	Dasyatidae	Dasyatidae	Groovebelly stingray	0	4	False	False	False	ineligible	below_required_observation_threshold	1	0
99109	Dasyatis marmorata	Dasyatis	Dasyatidae	Dasyatidae	Marbled Stingray	0	13	False	False	False	ineligible	below_required_observation_threshold	4	0
